id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
29218070.0,Room D,220130358,Keith,West Roxbury,42.27163,-71.14922,Private room,64.0,1,117,5/21/2024,1.69,4,78,18,STR-443076
29256695.0,Artistic charm in hip J.P.,220420185,Andrea,Jamaica Plain,42.31883,-71.10693,Entire home/apt,150.0,2,155,6/16/2024,2.27,1,36,39,STR-547448
29261726.0,"Beautiful private place#2 4 min fr T, 5 mt airport",169902109,Endang,East Boston,42.37676,-71.03889,Private room,59.0,29,186,5/2/2024,2.69,1,218,30,STR-414768
29281816.0,"Leafy & Tranquil, Artist house. Easy access Boston",1922657,Catherine,Jamaica Plain,42.31203,-71.10278,Entire home/apt,263.0,90,85,6/15/2024,1.35,2,225,17,STR-445634
29282726.0,"Skylit Suite in Musical home, easy access Boston",1922657,Catherine,Jamaica Plain,42.31203,-71.10278,Entire home/apt,171.0,1,137,6/14/2024,2.17,2,350,27,STR-443588
29302938.0,Luxurious Victorian Carriage House,78932020,Bruce,Jamaica Plain,42.31075,-71.11519,Entire home/apt,750.0,2,46,6/14/2024,0.72,1,0,3,STR-515348
29303003.0,Carols place in Brighton,31373357,Carol,Brighton,42.3499,-71.17241,Private room,40.0,29,14,4/5/2024,0.25,1,316,1,STR-414615
29366852.0,Upper Duplex Penthouse with Water View,20259404,Lauren,South Boston,42.33176,-71.04427,Entire home/apt,375.0,29,140,3/15/2024,2.05,1,220,19,STR-393234
29390698.0,Paul Revere Suite PVT Entry/BATH QN Bed Sparkling,52881930,Bill And Maureen,South Boston,42.33451,-71.02733,Entire home/apt,158.0,2,359,6/12/2024,5.2,3,89,61,STR-398624
29664067.0,Boston Home Near Downtown,187813188,Booker,Jamaica Plain,42.31455,-71.09906,Private room,120.0,1,198,5/30/2024,2.89,2,363,29,STR-545181
29682500.0,Cozy Back Bay Retreat with Parking!,40317532,Timothy,Back Bay,42.35152,-71.08606,Entire home/apt,252.0,1,387,6/10/2024,6.5,1,70,94,STR-408931
29704910.0,Bright & Spacious Loft Steps to the Freedom Trail,771785,Aaron,Downtown,42.3544,-71.06039,Entire home/apt,262.0,2,260,6/8/2024,3.96,1,91,54,STR-443083
29739809.0,"Spectacular, luxury Bay Village/Back Bay Condo",172007,Tim,Bay Village,42.34867,-71.06685,Entire home/apt,224.0,1,357,6/7/2024,5.22,1,170,55,STR443370
29833651.0,Bina’s Home away from home  5,153568352,Frederick Sabina,Mattapan,42.27852,-71.08658,Private room,125.0,2,79,5/19/2024,1.16,5,180,6,STR-445640
29878773.0,NONE SMOKING 1:Spacious & clean.SUPER Safe & Quiet,165422704,Mimi,Dorchester,42.28795,-71.05406,Private room,46.0,29,69,2/26/2024,1.01,3,133,3,STR-439516
29898702.0,"Charlesmark, boutique hotel room in Copley Square",224820689,Charlesmark,Back Bay,42.35006,-71.07858,Hotel room,320.0,1,84,2/12/2023,1.24,5,260,0,Exempt: This listing is a hotel or motel
29904919.0,H_Sunny room easy commute to Boston Downtown.,89328922,Ehab,Dorchester,42.3225,-71.05734,Private room,75.0,1,115,6/2/2024,3.39,13,173,48,Exempt: This listing is a unit that has contracts with hospitals
29929936.0,Lily Room/Harvard Business School/free parking+早餐,224379152,Tingying(Helen),Brighton,42.35398,-71.15464,Private room,70.0,29,25,6/10/2024,0.37,3,225,2,STR-411240
29931687.0,Sunflower Room/Harvard Business School/ Parking+早餐,224379152,Tingying(Helen),Brighton,42.35227,-71.15464,Private room,62.0,29,25,5/19/2024,0.37,3,239,3,STR-411240
29982429.0,Standard Studio Apartment in Back Bay,85130,Copley,Back Bay,42.3452,-71.07911,Private room,400.0,1,63,1/25/2024,0.97,6,328,6,Exempt: This listing is a hotel or motel
30036357.0,"A Boutique Hotel Room in Copley, Charlesmark Hotel",224820689,Charlesmark,Back Bay,42.35006,-71.07858,Hotel room,320.0,1,90,3/5/2022,1.33,5,260,0,Exempt: This listing is a hotel or motel
30037052.0,Queen Size Bed Boutique Hotel @ The Charlesmark,224820689,Charlesmark,Back Bay,42.35006,-71.07858,Hotel room,338.0,1,40,2/29/2024,0.6,5,260,1,Exempt: This listing is a hotel or motel
30060158.0,The Charlesmark Hotel Premium Queen Copley Square,224820689,Charlesmark,Back Bay,42.35006,-71.07858,Hotel room,303.0,1,10,2/17/2023,0.15,5,260,0,Exempt: This listing is a hotel or motel
30104396.0,Copley House - Standard King,85130,Copley,Back Bay,42.34458,-71.08019,Private room,434.0,1,12,9/11/2022,0.22,6,357,0,Exempt: This listing is a hotel or motel
30180140.0,Stylish 1BR + Train | Downtown | 3D TOUR,212359760,Evonify,Chinatown,42.35134434,-71.06269774,Entire home/apt,231.0,1,77,6/20/2024,1.13,62,114,27,Exempt: This listing is a unit used for furnished institutional or business stays
30249816.0,"Sleeps 4+, comfortable apt. in quiet Boston suburb",227161039,Sofia,West Roxbury,42.29379,-71.15963,Entire home/apt,190.0,1,51,6/9/2024,0.75,1,148,11,STR-548105
30253609.0,Comfort inn in my home,227190555,Janet,Roxbury,42.3168,-71.07524,Private room,58.0,29,26,5/30/2024,0.4,2,170,7,str-414293
30297660.0,Karlie’s Place #2,192503522,Esther,Mattapan,42.27435,-71.09402,Private room,75.0,29,199,11/12/2023,2.96,2,179,25,STR-399036
30425726.0,Triple Decker Guesthouse for up to 24 guests!,127718668,Muny,Dorchester,42.31436,-71.05746,Entire home/apt,450.0,1,49,6/16/2024,0.81,4,187,8,STR-423861
30523091.0,New 2 floor 3 BR |1 Bath Unit near Seaport/BCEC,161161895,Shelby,South Boston,42.33354,-71.03916,Entire home/apt,275.0,1,227,6/3/2024,3.41,2,138,37,STR-400248
30533497.0,Fort Hill top -1Bk Private Room in Brick Townhouse,8513158,Kevin,Roxbury,42.32663,-71.0935,Private room,52.0,45,13,4/2/2024,0.2,3,173,4,STR-383293
30740992.0,"Charming Studio (Fenway, Back Bay, Symphony)",51502814,Nancy,Fenway,42.34129,-71.08766,Entire home/apt,150.0,2,75,6/12/2024,1.15,1,25,13,STR-409557
30858812.0,The Woodbourne in Historic Boston neighborhood,211715498,Cathy,Jamaica Plain,42.29312,-71.11438,Entire home/apt,270.0,29,61,1/14/2024,1.04,1,59,1,Exempt: This listing is a unit that has contracts with hospitals
31039035.0,Basement room,27871799,Althea,Mattapan,42.27654,-71.0775,Private room,70.0,2,6,8/26/2019,0.1,6,325,0,STR-415974
31591262.0,Boutique Hotel Room - Charlesmark Hotel,224820689,Charlesmark,Back Bay,42.34998,-71.07855,Hotel room,320.0,1,95,4/4/2024,1.44,5,260,1,Exempt: This listing is a hotel or motel
31675705.0,"Bedroom in a sunny, cozy, + colorful JP apartment",18338326,Matt,Jamaica Plain,42.2961,-71.11484,Private room,39.0,29,20,9/3/2022,0.3,1,7,0,STR-397991
31764931.0,*Swankiest Spot*Walk MGH*Upscale Reno*Laundry*Dogs,238179467,Ls,Beacon Hill,42.35901327,-71.06952207,Entire home/apt,199.0,32,57,12/3/2023,0.87,3,365,3,STR-408973
32016148.0,A bit of France in Boston,29218948,Aaron & Catherine,Dorchester,42.31586,-71.06827,Private room,140.0,1,181,6/12/2024,2.81,3,139,41,STR-445535
32330038.0,"Location, Your Next Trip Awaits",205269848,Temple Place,Downtown,42.35626,-71.06166,Entire home/apt,149.0,1,64,6/5/2024,1.03,13,113,17,str-557147
32330134.0,"Peaceful Retreat In Boston Near T, Easy Commuting!",205269848,Temple Place,Downtown,42.35405,-71.06159,Entire home/apt,139.0,29,69,11/17/2023,1.07,13,125,6,STR439290
32330288.0,Studio Ready 4 Students & Traveling Professionals,205269848,Temple Place,Downtown,42.35406,-71.06175,Private room,96.0,29,88,11/12/2023,1.43,13,100,13,STR439290
32330401.0,Studio Ready 4 Students & Traveling Professionals! 310,205269848,Temple Place,Downtown,42.35428,-71.06163,Private room,125.0,29,32,2/25/2020,0.52,13,363,0,STR-390690
32330630.0,Near T & Everything You Need!,205269848,Temple Place,Downtown,42.35577,-71.06134,Entire home/apt,139.0,29,90,10/30/2023,1.39,13,82,11,Exempt: This listing is a unit used for furnished institutional or business stays
32593358.0,Boston Private 2 bed unit with outdoor space,19610602,Emma,Hyde Park,42.27082,-71.10787,Entire home/apt,223.0,29,75,3/29/2020,1.16,5,46,0,STR-400159
32605534.0,Modern 1BR - Steps to T,18150109,Alex,Roxbury,42.32865756,-71.09550791,Entire home/apt,153.0,2,6,5/12/2024,1.7,5,137,6,Str-550179
32723746.0,Charming Art Filled Victorian w/Gorgeous Bath,43118173,Alys,Dorchester,42.30461,-71.06636,Private room,80.0,1,191,6/7/2024,3.03,1,319,51,STR-402900
32764882.0,Beautiful Beacon Hill Home - Amazing Location!,2006852,Jay,Beacon Hill,42.3607,-71.06916,Entire home/apt,318.0,1,200,6/7/2024,3.1,16,295,42,STR-458282
32826985.0,"SeaClusion- Queen, Harbor View",92691757,Melissa,Charlestown,42.37213,-71.06123,Private room,336.0,1,58,6/1/2024,0.94,8,148,20,STR-545898
32835031.0,"Boston Studio, Ready For Long & Short Stays",205269848,Temple Place,Downtown,42.35419,-71.06124,Private room,103.0,29,104,12/11/2023,1.71,13,89,13,STR439290
32835033.0,Studio Ready 4 Students & Traveling Professionals,205269848,Temple Place,Downtown,42.35388,-71.06337,Private room,100.0,29,62,11/9/2023,1.01,13,107,8,STR439290
32861086.0,Modern Single Studio at the Heart of Boston!,244600805,Bay Village,Bay Village,42.34904,-71.07007,Private room,70.0,2,61,6/2/2024,0.96,14,80,14,Exempt: This listing is a hotel or motel
32861088.0,"Great For Last Minute Stays, Studio That Sleeps 3",244600805,Bay Village,South End,42.34758,-71.06995,Entire home/apt,124.0,3,152,6/6/2024,2.39,14,196,27,Exempt: This listing is a hotel or motel
33090908.0,Beautiful home (5 minutes away from the Train.),230435215,Ellena,Jamaica Plain,42.31997,-71.10617,Entire home/apt,155.0,2,84,6/19/2024,1.33,1,156,38,STR-536289
33156025.0,Victorian Boston Home/NO ADDED FEES,2066140,Whit,Dorchester,42.29595,-71.06715,Private room,129.0,2,113,6/16/2024,1.77,1,152,32,STR-546443
33162602.0,Comfort Inn in my home 2nd bedroom,227190555,Janet,Roxbury,42.31507,-71.07504,Private room,68.0,29,20,5/1/2024,0.32,2,158,3,str-414293
33196944.0,"Perfect Studio, Walk To Park!",205269848,Temple Place,Downtown,42.35409,-71.06271,Entire home/apt,134.0,3,117,5/27/2024,3.16,13,91,29,str-557161
33351298.0,Pet-Friendly Room near Harvard with Free Parking!,261039449,Studio Allston Hotel,Brighton,42.36417,-71.13637,Hotel room,299.0,1,53,6/2/2024,0.95,10,343,17,Exempt: This listing is a hotel or motel
33403880.0,Super Sustainable Studio in the City,2006852,Jay,Jamaica Plain,42.28997,-71.11321,Entire home/apt,127.0,1,132,6/5/2024,2.39,16,152,37,STR-413505
33530646.0,Hotel -Style Luxury Suite - North End,214706437,Rachel,North End,42.36632,-71.05411,Entire home/apt,150.0,29,70,4/16/2024,1.1,2,73,2,STR-413803
33549373.0,Cozy & comfy in-law suite with Boston skyline view,90419082,Camille,Roxbury,42.31638007,-71.07288882,Entire home/apt,272.0,3,83,5/20/2024,1.32,3,344,7,STR-479670
33878316.0,Private Bedroom near Harvard Stadium(3),255801185,Nelida,Allston,42.36009,-71.1278,Private room,79.0,29,27,6/10/2024,0.43,3,128,4,str-414502
34149872.0,Stylish Private Studio in Boston!,244600805,Bay Village,South End,42.34756,-71.0702,Entire home/apt,127.0,2,110,5/31/2024,1.79,14,117,11,Lb-101772
34212710.0,Near Harvard Business 1-2,15154687,Taskin,Allston,42.36112,-71.13064,Private room,70.0,1,132,6/17/2024,2.11,7,362,44,STR-416682
34242176.0,Shelly's Golden Room,139072570,Lance And Shelly,East Boston,42.38143,-71.02315,Private room,95.0,2,14,6/5/2024,0.44,5,124,13,STR-398249
34342016.0,Quiet Pondside Room Near Boston College,259272534,Haydee,Brighton,42.34293,-71.16773,Private room,60.0,29,43,8/4/2023,0.7,1,71,1,STR-399235
34685709.0,🏆unique Treetop sanctuary City mansion cozy escape,261646616,Joseph,Dorchester,42.31746,-71.05875,Entire home/apt,203.0,2,139,5/26/2024,2.26,3,83,30,STR-416636
35001266.0,"Spacious Two  Bedroom Apartment Allston, MA.",263682099,Carol,Allston,42.35157,-71.14026,Entire home/apt,127.0,29,151,1/31/2024,2.44,1,141,1,STR-414674
35038113.0,Printing Press Loft,263093704,Roy,Jamaica Plain,42.30585,-71.11294,Entire home/apt,166.0,4,97,6/18/2024,1.58,1,213,24,STR-398787
35077924.0,*FortHill Special! Clean Comfy & Cozy Guest Suite1,69967323,John,Roxbury,42.32232,-71.09491,Private room,86.0,29,27,10/17/2022,0.44,6,236,0,STR-415841
35079257.0,*FortHill Special! Clean Comfy & Cozy Guest Suite3,69967323,John,Roxbury,42.32296,-71.09292,Private room,76.0,2,94,6/18/2024,1.55,6,178,25,STR-545899
35080086.0,*FortHill Special! Clean Comfy & Cozy Guest Suite2,69967323,John,Roxbury,42.32363,-71.0952,Private room,113.0,2,69,6/16/2024,1.12,6,208,22,STR-545899
35161089.0,Gorgeous Beacon Hill 1BR | 1BA,3731207,Kaitlyn,Beacon Hill,42.35784,-71.0712,Entire home/apt,310.0,4,251,6/5/2024,4.09,3,241,56,STR-414826
35185474.0,Stay safe in the heart of Beacon Hill in Boston.,226035718,Lucy,Beacon Hill,42.35844,-71.06763,Entire home/apt,247.0,3,137,6/19/2024,2.23,1,101,27,STR-445547
35238309.0,1🎖Gorgeous tastefully modernized  Victorian suite,261646616,Joseph,Dorchester,42.31686,-71.05746,Entire home/apt,175.0,2,175,6/2/2024,2.86,3,90,35,Str-416636
35467463.0,Beacon Hill House | MGH/MIT/Freedom Trail,258974203,Sophia,Beacon Hill,42.35987,-71.06598,Entire home/apt,212.0,29,19,1/31/2024,0.31,2,291,4,Exempt: This listing is a unit used for furnished institutional or business stays
35516987.0,Cozy Bed Near Forest Hills,74813314,Alice,Hyde Park,42.27012,-71.11977,Private room,60.0,3,6,6/17/2024,2.14,2,162,6,STR-550744
35576389.0,Alaska Street R52,188939923,Mort,Roxbury,42.32239,-71.08039,Private room,120.0,3,51,6/15/2024,0.86,7,270,23,STR-415018
35583138.0,🎖Massive Victorian 1905 mansion❤️🤍💙go back in time,261646616,Joseph,Dorchester,42.31538,-71.05874,Entire home/apt,249.0,2,161,6/9/2024,2.65,3,78,29,STR-416636
35915047.0,Copley House - 1 Bedroom Suite,85130,Copley,Back Bay,42.34458,-71.08019,Entire home/apt,500.0,1,201,5/11/2024,3.71,6,356,15,Exempt: This listing is a hotel or motel
35916196.0,Budget Studio in Back Bay,85130,Copley,Back Bay,42.34458,-71.08019,Private room,352.0,1,289,6/7/2024,5.18,6,303,30,Exempt: This listing is a hotel or motel
35968526.0,2)MIT/BU/HrvdU/free parkng/Priv bath&entrnce/Qnbed,18409308,Marlene,Allston,42.36138,-71.125,Private room,140.0,2,187,6/17/2024,3.17,3,76,46,STR-545307
35988307.0,Downtown Loft Boston - Close to everything,105698174,Konrad,Downtown,42.34978,-71.05821,Entire home/apt,276.0,3,131,6/18/2024,2.25,1,49,33,STR-413649
36000657.0,"Beautiful, Clean Room close to Train and Downtown",2707695,Roman,Dorchester,42.31471,-71.05136,Private room,75.0,29,31,9/30/2023,0.52,3,93,2,STR-408019
36036045.0,Modern Efficiency Studio Awaits Your Stay!,244600805,Bay Village,South End,42.34753,-71.07052,Private room,95.0,2,69,5/12/2024,1.15,14,256,13,Lb-101723
36036766.0,Just Darling Efficiency Studio Awaits!,244600805,Bay Village,Bay Village,42.3492,-71.06929,Private room,73.0,2,70,6/7/2024,1.16,14,113,15,LB-101773
36037367.0,Explore Boston From This Central Location,244600805,Bay Village,Bay Village,42.34802,-71.07078,Private room,93.0,2,54,6/3/2024,0.9,14,114,18,LB-101773
36037475.0,Great Value For Your Boston Stay,244600805,Bay Village,Bay Village,42.34789,-71.07084,Private room,83.0,3,63,5/24/2024,1.06,14,110,5,Lb-101772
36106804.0,"NEW! Boston Condo Near MBTA, 3 Mi to Fenway! (U2)",41266357,Frank,Roxbury,42.32078,-71.07481,Entire home/apt,278.0,2,143,4/26/2024,2.63,4,114,22,STR-414833
36113606.0,3)Harvrd-MIT-BU/pri bathrm/freeprkng/Queenbed,18409308,Marlene,Allston,42.3607,-71.12675,Private room,140.0,2,216,6/12/2024,3.67,3,81,53,STR-545307
36114933.0,1)BU/Harvrd/MIT/Qnbed/Priv bath&entrnce/freeprkng,18409308,Marlene,Allston,42.36079,-71.12684,Private room,140.0,2,224,6/14/2024,3.79,3,90,44,STR-545307
36145390.0,Stylish Top Floor Suite w/ a Deck!,80799606,Toni,Dorchester,42.31096,-71.06337,Entire home/apt,138.0,29,30,12/20/2023,0.5,1,126,8,STR-455874
36165607.0,Spacious Boston Bedroom 02,272001812,Antonio,Dorchester,42.31163,-71.06249,Private room,98.0,29,130,5/11/2024,2.22,6,127,33,STR-541492
36237250.0,"Staypineapple Boston, Back Bay King",270119796,A Delightful Hotel,South End,42.34692,-71.07065,Private room,351.0,1,760,6/11/2024,13.63,2,359,90,Exempt: This listing is a hotel or motel
36282491.0,"Staypineapple Boston, South End Corner King",270119796,A Delightful Hotel,South End,42.34692,-71.07065,Private room,369.0,1,29,12/4/2023,0.52,2,353,2,Exempt: This listing is a hotel or motel
36370563.0,"Charlestown houseboat, walk to Boston attractions",3029783,Deborah,Charlestown,42.37482,-71.05098,Entire home/apt,284.0,2,35,6/2/2024,0.58,3,282,9,STR-416892
36551230.0,Boston Rooftop Retreat,2964887,Chandra,Roxbury,42.32899,-71.09594,Entire home/apt,222.0,2,258,6/16/2024,4.41,1,181,50,STR-480856
36565227.0,South Boston Penthouse with Private Roof Deck,1849529,Christina,South Boston,42.33184,-71.05062,Entire home/apt,86.0,29,1,11/17/2019,0.02,1,53,0,STR-416312
36596382.0,"Bright, spacious, home to call home.",29342116,Brian,Roslindale,42.28767,-71.14229,Entire home/apt,410.0,29,5,10/17/2022,0.09,1,56,0,STR-416681
36621324.0,Sunny and Spacious Furnished Brighton Studio,266312920,STARS Of,Brighton,42.34152,-71.15477,Entire home/apt,198.0,30,6,5/28/2023,0.11,31,324,0,Exempt: This listing is a unit used for furnished institutional or business stays
36622810.0,Boston Harbor 2 bedroom/2 bath with free parking,65820663,Elly,Charlestown,42.3765,-71.05067,Entire home/apt,342.0,2,269,6/17/2024,4.6,1,188,67,STR-400340
36977405.0,A Lovely Private Victorian Studio with Kitchenette,29218948,Aaron & Catherine,Dorchester,42.31583,-71.06822,Private room,160.0,1,162,6/16/2024,2.71,3,150,34,STR-445535
37021350.0,Elegant & Clean Room close to Subway and Downtown,2707695,Roman,Dorchester,42.3138,-71.05331,Private room,75.0,29,19,5/19/2024,0.32,3,109,2,STR-408019
37145151.0,Luxury Boston Condo,63009899,Joseph,East Boston,42.36843,-71.03664,Entire home/apt,200.0,3,17,5/20/2023,0.29,1,4,0,STR-528817
37152036.0,Sonder The Hancock | Superior 1BR Apt,224829568,Sonder (Boston),Beacon Hill,42.35867,-71.0651,Entire home/apt,328.0,1,123,4/29/2024,2.09,21,359,33,STR-918313
37353570.0,North End 1 BR in Little Italy,45455727,James,North End,42.36439,-71.05439,Entire home/apt,307.0,10,49,6/7/2024,0.84,2,199,13,STR-441405
37386681.0,Brigham Circle Longwood/HMS/BI/Dana Farber,184906834,Janice,Mission Hill,42.33312,-71.10272,Entire home/apt,175.0,3,78,6/17/2024,1.34,4,12,13,STR-489650
37461678.0,Private basement guest room in a cozy home,82861960,Lelia,Roslindale,42.27507,-71.13524,Private room,50.0,29,62,4/30/2024,1.05,1,133,4,STR446549
37630538.0,"Charming Back Bay, Beacon St. Apt. w/ Private Roof",40508782,Rebecca,Back Bay,42.35462,-71.07637,Entire home/apt,346.0,3,122,6/2/2024,2.07,1,241,27,STR-414144
37775857.0,North End 1 BR with Common Roof Deck,9410008,Jason,North End,42.36758,-71.0531,Entire home/apt,289.0,29,61,6/8/2024,1.04,19,193,14,STR-441406
37823144.0,Boston Studio Near Downtown,233411332,Brittany,Jamaica Plain,42.31665,-71.0999,Entire home/apt,165.0,29,134,6/1/2024,2.35,1,365,39,STR-545184
37968399.0,Comfortable Boston Bedroom 03,272001812,Antonio,Dorchester,42.31178,-71.06242,Private room,92.0,1,102,4/27/2024,1.74,6,144,18,STR-541492
37968480.0,Boston Queen Bedroom 204,272001812,Antonio,Dorchester,42.3129,-71.06285,Private room,90.0,1,71,4/18/2024,1.21,6,132,13,STR-541492
38018931.0,Sonder The Hancock | One-Bedroom Apartment,224829568,Sonder (Boston),Beacon Hill,42.36069,-71.06323,Entire home/apt,356.0,1,73,5/29/2024,1.27,21,354,14,STR-446104
38134488.0,Studio-Brigham Circle Longwood/HMS/BI/Dana Farber,184906834,Janice,Mission Hill,42.33312,-71.10272,Entire home/apt,135.0,3,208,6/16/2024,3.61,4,241,40,STR-489650
38377602.0,2500 s.f. Natural Woods Luxury Condo,392970,Holly,Roxbury,42.32295,-71.09084,Entire home/apt,325.0,29,32,10/10/2023,0.8,1,364,1,STR-559197
